,song_id,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4681,4681,Blue Eyes - Remastered 2003,0.518,0.229,7.0,0.027,0.575,0.00363,0.123,0.159,106.665
4682,4682,What's Love Got to Do with It,0.851,0.406,1.0,0.0661,0.219,6.41e-06,0.0853,0.792,97.84
4683,4683,All I Have To Do Is Dream,0.427,0.338,3.0,0.0284,0.122,0.0562,0.0601,0.603,95.133
4684,4684,Wide Open Road,0.54,0.695,9.0,0.0427,0.102,0.259,0.0958,0.572,80.956
4685,4685,Drive You Mad,0.5,0.714,7.0,0.0522,0.0136,0.0628,0.088,0.356,162.009
4686,4686,She Wears My Ring,0.251,0.691,5.0,0.0361,0.722,0.00027,0.855,0.614,100.873
4687,4687,Little Wonders - Radio Version,0.268,0.765,9.0,0.0419,0.0298,0.0,0.0852,0.262,167.22
4688,4688,Now That We Found Love,0.747,0.696,0.0,0.0631,0.0409,0.0,0.181,0.674,119.954
4689,4689,Misery,0.708,0.814,4.0,0.0439,0.000331,0.0,0.0787,0.77,102.967
4690,4690,All About That Bass,0.807,0.887,9.0,0.0503,0.0573,2.87e-06,0.124,0.961,134.052
4691,4691,From a Distance,0.536,0.242,7.0,0.0277,0.674,0.0,0.331,0.331,137.989
4692,4692,Drive,0.601,0.887,9.0,0.0598,0.00346,0.00245,0.0792,0.829,126.011
4693,4693,Uptown,0.665,0.699,0.0,0.0302,0.372,0.000151,0.146,0.785,112.623
4694,4694,What a Girl Wants,0.755,0.827,0.0,0.114,0.0671,0.0,0.329,0.797,142.122
4695,4695,Havana (feat. Young Thug),0.765,0.523,2.0,0.03,0.184,3.56e-05,0.132,0.394,104.988
4696,4696,Home,0.608,0.37,7.0,0.0306,0.844,1.87e-05,0.112,0.349,127.631
4697,4697,A Thousand Years (Glee Cast Version),0.412,0.353,10.0,0.0273,0.752,0.0,0.114,0.126,139.959
4698,4698,He's Gonna Step on You Again,0.718,0.895,2.0,0.0373,0.00498,3.08e-06,0.385,0.656,107.571
4699,4699,Inside Outside,0.69,0.882,9.0,0.0417,0.0207,4.36e-05,0.228,0.569,126.938
4700,4700,Macho Man,0.708,0.805,5.0,0.0612,0.0472,0.0,0.0867,0.776,133.419
4701,4701,Bad Blood,0.737,0.736,2.0,0.0458,0.174,0.00217,0.236,0.862,148.711
4702,4702,"Another Brick in the Wall, Pt. 2",0.693,0.394,0.0,0.0428,0.0782,0.000694,0.247,0.721,104.114
4703,4703,What About Us,0.491,0.588,1.0,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608
4704,4704,I Got It From My Mama,0.888,0.777,6.0,0.0505,0.0961,3.14e-05,0.0514,0.876,118.998
4705,4705,I Love The Nightlife (Disco 'Round),0.751,0.672,7.0,0.0383,0.0561,0.658,0.22,0.972,124.509
4706,4706,Livin' On A Prayer,0.534,0.887,0.0,0.0345,0.0768,9.93e-05,0.325,0.72,122.494
4707,4707,Wild Horses,0.534,0.875,1.0,0.0407,0.214,0.000184,0.0516,0.727,168.95
4708,4708,Maggie May,0.611,0.583,2.0,0.0408,0.611,0.0853,0.0688,0.53,129.432
4709,4709,Are You Sure,0.586,0.0205,10.0,0.0559,0.961,1.91e-06,0.11,0.253,94.463
4710,4710,Endless Road,0.497,0.678,0.0,0.0281,0.161,1.6e-05,0.103,0.356,128.454
4711,4711,As Tears Go By - Mono Version,0.331,0.277,7.0,0.0295,0.723,0.00263,0.181,0.366,112.78
4712,4712,Escape (The Pina Colada Song),0.836,0.509,0.0,0.0548,0.467,4.1e-06,0.0436,0.949,138.714
4713,4713,Two Faces Have I,0.621,0.629,0.0,0.0394,0.13,0.000282,0.0637,0.943,143.344
4714,4714,My First Kiss (feat. Ke$ha),0.682,0.889,0.0,0.0804,0.00564,0.0,0.36,0.827,138.021
4715,4715,Two Strong Hearts,0.646,0.839,2.0,0.0332,0.0833,0.0,0.315,0.834,109.854
4716,4716,My Happy Ending,0.414,0.936,2.0,0.0758,0.00136,0.0,0.369,0.74,170.229
4717,4717,Learning To Fly - 2011 Remastered Version,0.439,0.472,0.0,0.0346,0.332,0.0276,0.245,0.54,166.27
4718,4718,Where Is The Love?,0.826,0.679,5.0,0.192,0.115,0.0,0.141,0.829,94.062
4719,4719,Fast Car - Acoustic,0.475,0.237,9.0,0.0342,0.865,0.0,0.0881,0.595,103.045
4720,4720,Circus - Remastered,0.795,0.729,6.0,0.0539,0.148,0.000297,0.0786,0.727,114.97
4721,4721,All Torn Down,0.545,0.918,1.0,0.033,0.000391,3.86e-06,0.126,0.68,133.497
4722,4722,I Need to Be In Love,0.416,0.152,10.0,0.0312,0.961,0.000122,0.121,0.0652,129.216
4723,4723,Please Stay - Single Version,0.727,0.448,10.0,0.0282,0.323,0.0,0.194,0.71,112.986
4724,4724,Rubberneckin' - Paul Oakenfold Remix / Radio Edit,0.583,0.895,0.0,0.0325,0.000785,0.000158,0.122,0.931,141.986
4725,4725,Too Much,0.716,0.395,11.0,0.0545,0.4,2.95e-06,0.0921,0.585,130.536
4726,4726,Jai Ho! (You Are My Destiny),0.657,0.941,8.0,0.061,0.0476,0.0,0.0797,0.879,136.202
4727,4727,Vincent,0.419,0.085,7.0,0.0362,0.908,5.33e-06,0.34,0.458,91.509
4728,4728,Out Of My Head,0.531,0.658,4.0,0.0382,0.412,0.00272,0.16,0.461,78.896
4729,4729,Only You,0.752,0.307,9.0,0.0398,0.332,0.000135,0.0829,0.854,106.158
4730,4730,The Only Way Is Up,0.634,0.893,11.0,0.0403,0.0619,0.00142,0.161,0.667,124.621
4731,4731,Hello,0.47,0.431,5.0,0.0342,0.329,0.0,0.0854,0.289,157.98
4732,4732,Love of the Common People,0.744,0.609,9.0,0.0758,0.0883,0.0,0.0599,0.893,90.723
4733,4733,Please Don't Leave Me,0.59,0.841,6.0,0.0376,0.0091,0.0,0.266,0.75,138.02
4734,4734,All Cried Out,0.594,0.541,1.0,0.025,0.117,0.0,0.0942,0.18,139.827
4735,4735,In My Blood,0.622,0.709,5.0,0.0669,0.0582,0.0,0.126,0.488,140.018
4736,4736,I’m Still Hot - Original,0.894,0.747,7.0,0.178,0.0297,0.0117,0.149,0.818,130.064
4737,4737,Young Blood,0.579,0.865,6.0,0.0302,5.63e-05,0.000221,0.649,0.358,104.99
4738,4738,Loose Ends (feat. G Flip),0.704,0.666,11.0,0.0735,0.0511,0.00238,0.258,0.552,90.015
4739,4739,Wolfsbane,0.545,0.728,10.0,0.0664,0.00896,0.0,0.294,0.22,151.915
4740,4740,Don't Hold Back,0.646,0.811,6.0,0.0526,0.00175,3.78e-05,0.103,0.311,127.951
4741,4741,Let's Spend The Night Together,0.562,0.793,7.0,0.0526,0.705,0.0,0.222,0.57,140.838
4742,4742,Will You Love Me Tomorrow,0.49,0.384,0.0,0.0275,0.438,3.17e-05,0.539,0.47,137.047
4743,4743,The Fighter,0.683,0.852,11.0,0.0537,0.026,0.0,0.197,0.749,131.923
4744,4744,Lady - Hear Me Tonight,0.72,0.808,6.0,0.0379,0.00793,0.0293,0.0634,0.869,126.041
4745,4745,Solitaire,0.695,0.826,6.0,0.03,0.363,0.00391,0.113,0.797,138.677
4746,4746,Grace Kelly,0.676,0.824,0.0,0.0449,0.0271,0.0152,0.363,0.696,122.221
4747,4747,Let The Music Play,0.765,0.872,10.0,0.119,0.0038,0.482,0.275,0.901,118.074
4748,4748,"Rocket Man (I Think It's Going To Be A Long, Long Time)",0.601,0.532,10.0,0.0286,0.432,6.25e-06,0.0925,0.341,136.571
4749,4749,Lover,0.359,0.543,7.0,0.0919,0.492,1.58e-05,0.118,0.453,68.534
4750,4750,Cuz I Love You,0.565,0.659,1.0,0.0489,0.0159,0.0,0.235,0.519,162.178
4751,4751,SummerThing!,0.707,0.782,0.0,0.0613,0.0541,0.0,0.297,0.79,130.036
4752,4752,Sweet Disposition,0.54,0.807,2.0,0.0443,0.0673,0.21,0.117,0.298,129.106
4753,4753,Numb Little Bug,0.742,0.527,8.0,0.0769,0.327,0.0,0.25,0.638,84.974
4754,4754,Funky Junky - Rap,0.755,0.782,6.0,0.126,0.00154,7.86e-06,0.392,0.66,106.071
4755,4755,Step Back In Time,0.695,0.974,5.0,0.05,0.0186,0.0417,0.337,0.868,122.341
4756,4756,New York,0.728,0.461,6.0,0.0395,0.707,0.0,0.113,0.474,86.014
4757,4757,Emancipate Myself,0.735,0.799,11.0,0.0563,0.0114,2.17e-06,0.123,0.469,111.233
4758,4758,I Don't Think So,0.781,0.722,7.0,0.0792,0.00522,0.0,0.3,0.819,130.053
4759,4759,Coming Home,0.392,0.839,7.0,0.193,0.158,0.0,0.3,0.232,168.001
4760,4760,Hurricane,0.509,0.827,0.0,0.0782,0.0409,0.0,0.12,0.743,135.601
4761,4761,Here Comes the Rain Again - Remastered Version,0.648,0.755,0.0,0.03,0.0139,0.000253,0.225,0.607,126.341
4762,4762,Scandalous - U.S. Radio Edit,0.734,0.668,0.0,0.0349,0.0526,0.0,0.0925,0.651,99.971
4763,4763,Rock 'N' Roll Is King,0.365,0.874,9.0,0.107,0.425,0.0,0.154,0.699,160.126
4764,4764,The Mountain's High,0.686,0.771,1.0,0.0594,0.683,0.137,0.333,0.94,118.176
4765,4765,Heartbreak Anniversary,0.449,0.465,0.0,0.0791,0.524,1.02e-06,0.303,0.543,89.087
4766,4766,These New Knights,0.711,0.754,8.0,0.216,0.00304,4.48e-05,0.485,0.876,119.992
4767,4767,Georgy Girl,0.515,0.496,4.0,0.0324,0.265,0.0,0.182,0.651,153.582
4768,4768,On Top Of The World,0.507,0.923,0.0,0.173,0.0818,4.63e-06,0.0951,0.768,99.252
4769,4769,And We Danced,0.582,0.868,9.0,0.0354,0.24,0.0,0.262,0.767,145.949
4770,4770,Green Tambourine,0.503,0.614,7.0,0.0283,0.123,0.023,0.17,0.313,111.148
4771,4771,International Love (feat. Chris Brown),0.67,0.855,0.0,0.0499,0.0124,0.0,0.335,0.648,120.05
4772,4772,(I Can't Help) Falling In Love With You,0.642,0.722,2.0,0.0375,0.0444,0.00388,0.122,0.836,172.406
4773,4773,Purple Hat,0.777,0.744,9.0,0.204,0.331,0.0073,0.088,0.654,94.019
4774,4774,Shake That (feat. Pitbull),0.764,0.974,2.0,0.107,0.0119,0.0,0.161,0.558,106.067
4775,4775,Not Pretty Enough,0.617,0.613,11.0,0.0337,0.56,0.0,0.13,0.312,119.838
4776,4776,Glitter,0.801,0.589,7.0,0.0485,0.0863,0.0,0.162,0.58,116.934
4777,4777,The Cheater,0.62,0.728,3.0,0.0617,0.674,6.37e-05,0.126,0.755,135.278
4778,4778,Firestarter,0.713,0.934,7.0,0.0341,0.0517,3.75e-05,0.0721,0.902,128.945
4779,4779,Have A Little Faith In Me,0.614,0.713,4.0,0.0358,0.349,4.71e-05,0.121,0.437,87.108
4780,4780,Party Girl,0.728,0.431,6.0,0.0622,0.749,0.0,0.0996,0.629,130.022
4781,4781,Too Good,0.804,0.648,7.0,0.117,0.0573,3.49e-05,0.102,0.392,117.983
4782,4782,This Fire,0.549,0.87,7.0,0.0543,0.00249,2.08e-06,0.127,0.671,138.078
4783,4783,Praying,0.543,0.39,10.0,0.0322,0.489,0.0,0.111,0.303,73.415
4784,4784,Blue Eyes,0.635,0.398,4.0,0.0262,0.282,2.71e-06,0.086,0.398,112.329
4785,4785,Calling Occupants Of Interplanetary Craft (The Recognized Anthem Of World Contact Day),0.423,0.274,11.0,0.053,0.411,0.000607,0.476,0.309,130.628
4786,4786,Touch,0.758,0.907,6.0,0.247,0.263,1.99e-06,0.062,0.6,133.042
4787,4787,Born This Way,0.587,0.828,11.0,0.161,0.00327,0.0,0.331,0.494,123.907
4788,4788,Hello Me,0.567,0.712,1.0,0.0347,0.0931,0.0,0.156,0.457,108.031
4789,4789,"Money, Money, Money",0.756,0.741,9.0,0.0364,0.43,0.00113,0.0807,0.691,120.445
4790,4790,Berzerk,0.715,0.874,2.0,0.344,0.0232,0.0,0.246,0.678,95.213
4791,4791,Drop The Pilot,0.656,0.652,1.0,0.0342,0.0241,9.34e-06,0.0574,0.963,128.075
4792,4792,Complicated,0.582,0.758,5.0,0.0464,0.0615,8.41e-06,0.309,0.413,77.982
4793,4793,I'm Gonna Be Alright (feat. Nas),0.718,0.69,10.0,0.265,0.106,0.0,0.271,0.774,93.401
4794,4794,Kings & Queens,0.638,0.688,1.0,0.0407,0.00775,0.0,0.126,0.434,129.856
4795,4795,Something In The Air,0.506,0.402,8.0,0.0256,0.307,1.25e-05,0.0814,0.54,94.221
4796,4796,The Power Of Love,0.464,0.23,5.0,0.0325,0.349,2.84e-06,0.539,0.114,123.108
4797,4797,In the Chapel in the Moonlight,0.393,0.396,11.0,0.0378,0.794,8.06e-06,0.405,0.381,90.495
4798,4798,Uh La La La,0.779,0.589,5.0,0.0893,0.289,0.000535,0.331,0.815,92.308
4799,4799,Big Time Operator,0.632,0.649,10.0,0.0345,0.287,1.21e-06,0.334,0.87,129.019
4800,4800,Don't Give Up,0.644,0.72,10.0,0.0419,0.00145,0.504,0.0839,0.53,132.017
4801,4801,Do You Want Me,0.899,0.458,11.0,0.0526,0.081,1.77e-05,0.0441,0.97,121.593
4802,4802,Ain't Nobody,0.557,0.923,3.0,0.0851,0.107,0.0,0.807,0.656,106.75
4803,4803,Surrender,0.38,0.638,3.0,0.0504,0.75,0.0,0.258,0.749,79.125
4804,4804,Rock and Roll Dreams Come Through,0.628,0.637,0.0,0.0294,0.151,0.00109,0.262,0.755,110.447
4805,4805,You Got Me,0.323,0.462,6.0,0.0294,0.0531,4.45e-05,0.08,0.188,105.995
4806,4806,Get Over You,0.658,0.906,0.0,0.0354,0.00226,0.000212,0.294,0.713,121.998
4807,4807,Dawn (Go Away),0.638,0.605,9.0,0.0352,0.551,0.0,0.101,0.869,133.748
4808,4808,Superstar,0.801,0.645,1.0,0.0356,0.0457,0.0,0.0357,0.824,110.01
4809,4809,Those Oldies But Goodies,0.201,0.434,7.0,0.038,0.946,0.0,0.308,0.4,198.108
4810,4810,I'm Your Man,0.756,0.837,2.0,0.051,0.297,0.0,0.0567,0.588,132.146
4811,4811,Snoopy Vs. The Red Baron,0.612,0.837,6.0,0.0609,0.436,0.0,0.337,0.749,126.783
4812,4812,Sorry Suzanne - 1998 Remaster,0.585,0.725,0.0,0.0339,0.0424,0.0,0.209,0.711,123.77
4813,4813,Duke of Earl,0.565,0.334,5.0,0.03,0.83,0.0,0.259,0.453,105.338
4814,4814,Roar,0.554,0.772,7.0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984
4815,4815,To Her Door,0.533,0.792,7.0,0.0331,0.035,0.000143,0.0551,0.494,164.15
4816,4816,We Belong,0.706,0.322,5.0,0.0467,0.528,2.37e-06,0.576,0.305,135.154
4817,4817,My Stupid Mouth,0.608,0.603,2.0,0.0271,0.0143,1.22e-05,0.0833,0.49,88.824
4818,4818,I Got You (I Feel Good),0.564,0.589,7.0,0.138,0.412,3.35e-06,0.117,0.749,144.276
4819,4819,Love You Goodbye,0.546,0.657,1.0,0.0332,0.0928,0.0,0.119,0.361,133.188
4820,4820,Six Months in a Leaky Boat,0.337,0.784,2.0,0.0359,0.118,0.000452,0.4,0.212,134.109
4821,4821,Things We Lost In The Fire,0.587,0.918,4.0,0.0581,0.0636,0.0,0.267,0.629,134.055
4822,4822,Unforgettable (Duet with Nat King Cole),0.307,0.289,5.0,0.0281,0.851,0.000126,0.0798,0.145,85.948
4823,4823,Hide U,0.67,0.672,8.0,0.0566,0.0129,0.0782,0.111,0.329,169.991
4824,4824,I Miss You (feat. Julia Michaels),0.638,0.658,3.0,0.0456,0.245,3.77e-06,0.0919,0.33,105.076
4825,4825,Planets,0.636,0.955,10.0,0.044,0.00293,0.0,0.115,0.576,125.034
4826,4826,"Beauty and the Beast - From ""Beauty and the Beast""",0.497,0.547,1.0,0.0277,0.157,0.0,0.101,0.241,81.425
4827,4827,The Reflex - Single Version; 2010 Remaster,0.554,0.888,0.0,0.087,0.107,0.0,0.291,0.82,126.701
4828,4828,You've Got The Love,0.571,0.698,6.0,0.0342,0.00593,0.0,0.0992,0.423,109.867
4829,4829,Open Your Eyes,0.526,0.785,7.0,0.0305,0.000722,0.00174,0.1,0.0621,130.961
4830,4830,The Power Of Love - Radio Edit,0.534,0.566,8.0,0.0307,0.405,0.000383,0.195,0.198,140.072
4831,4831,Walk of Life,0.461,0.936,4.0,0.109,0.435,9.13e-05,0.124,0.804,172.404
4832,4832,Run Away,0.728,0.928,1.0,0.0423,0.000721,0.0054,0.0761,0.652,130.932
4833,4833,I Can't Wait,0.785,0.844,7.0,0.0574,0.166,0.002,0.0681,0.94,103.968
4834,4834,To the Door of the Sun,0.638,0.376,10.0,0.0381,0.33,3.78e-05,0.105,0.639,91.395
4835,4835,Oceans,0.725,0.381,2.0,0.0288,0.658,0.0,0.147,0.604,100.026
4836,4836,Total Eclipse of the Heart,0.435,0.658,8.0,0.0661,0.195,0.0,0.102,0.184,130.276
4837,4837,Joyride - Single Version,0.651,0.74,2.0,0.0272,0.0862,0.0,0.142,0.615,102.233
4838,4838,Pure Shores,0.631,0.664,6.0,0.0242,0.0498,0.000408,0.0696,0.407,100.621
4839,4839,Hope,0.778,0.756,1.0,0.0407,0.029,0.000277,0.0659,0.244,101.33
4840,4840,Dessert,0.868,0.679,6.0,0.0397,0.0799,1.22e-06,0.0504,0.75,97.012
4841,4841,Raise The Alarm,0.37,0.975,2.0,0.107,3.03e-05,0.000813,0.0475,0.407,160.186
4842,4842,Pretty Little Angel Eyes - Remastered,0.604,0.652,1.0,0.0482,0.314,0.0,0.257,0.93,106.384
4843,4843,Does Your Mother Know,0.728,0.865,7.0,0.0364,0.151,2.43e-05,0.0906,0.975,135.571
4844,4844,Too Bad,0.598,0.808,10.0,0.0388,0.00304,0.0,0.147,0.288,128.025
4845,4845,Paper Roses,0.274,0.237,7.0,0.0314,0.873,0.0,0.16,0.275,116.018
4846,4846,Break Your Heart,0.607,0.934,3.0,0.0314,0.0327,0.0,0.0909,0.568,122.01
4847,4847,Forever Yours - Avicii Tribute,0.529,0.612,10.0,0.052,0.253,0.0,0.246,0.434,119.272
4848,4848,Down,0.657,0.695,2.0,0.0321,0.0108,0.0,0.0822,0.683,65.997
4849,4849,Let's Talk About Sex,0.863,0.543,6.0,0.13,0.0507,0.0,0.241,0.799,106.929
4850,4850,Let's Make It Last All Night,0.681,0.907,6.0,0.03,0.302,0.0289,0.103,0.964,115.945
4851,4851,Rhymes,0.766,0.693,4.0,0.0416,0.0271,0.00382,0.0752,0.897,107.613
4852,4852,Livin' la Vida Loca,0.425,0.954,1.0,0.0476,0.00414,0.0,0.0555,0.933,178.043
4853,4853,Beatnik Fly,0.502,0.811,5.0,0.0348,0.313,0.92,0.12,0.941,178.077
4854,4854,Hit and Run,0.662,0.828,0.0,0.0302,0.014,0.0037,0.185,0.768,105.845
4855,4855,I've Never Been To Me,0.473,0.332,10.0,0.0426,0.843,0.0,0.0853,0.435,121.326
4856,4856,Step by Step,0.787,0.63,0.0,0.0609,0.0274,6.69e-06,0.161,0.882,125.347
4857,4857,Don't Turn Off The Lights,0.773,0.834,7.0,0.0352,0.0129,4.19e-05,0.071,0.195,103.173
4858,4858,I Can Hear Music,0.511,0.603,2.0,0.028,0.0385,1.67e-06,0.142,0.685,128.336
4859,4859,I Get a Kick Out of You,0.624,0.294,5.0,0.0326,0.763,0.0,0.106,0.548,126.488
4860,4860,What Would You Do? - Radio Edit,0.74,0.843,7.0,0.241,0.147,0.0,0.364,0.838,95.934
4861,4861,Believer,0.776,0.78,10.0,0.128,0.0622,0.0,0.081,0.666,124.949
4862,4862,Fallin' in Love - Live,0.452,0.877,3.0,0.0963,0.314,0.000298,0.927,0.685,146.236
4863,4863,Past Life (with Selena Gomez),0.612,0.539,3.0,0.0488,0.104,0.0,0.18,0.294,79.948
4864,4864,Good Times Bad Times - 1993 Remaster,0.476,0.717,9.0,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584
4865,4865,Tears and Rain,0.435,0.489,7.0,0.0301,0.555,0.000246,0.107,0.178,169.861
4866,4866,Heaven,0.269,0.572,9.0,0.0278,0.059,1.3e-06,0.123,0.364,69.83
4867,4867,Shadow Boxer,0.281,0.853,7.0,0.0319,2.23e-05,4.78e-06,0.216,0.739,157.322
4868,4868,T.N.T.,0.754,0.759,9.0,0.302,0.153,0.000108,0.101,0.435,126.366
4869,4869,You and Me,0.613,0.317,10.0,0.0293,0.369,0.000288,0.0775,0.473,113.124
4870,4870,Stairway to Heaven - 1990 Remaster,0.346,0.335,7.0,0.0339,0.575,0.00674,0.185,0.213,84.204
4871,4871,Jenny,0.546,0.832,1.0,0.0247,0.000316,0.0,0.177,0.633,96.019
4872,4872,UFO,0.616,0.921,4.0,0.0301,0.057,0.0016,0.853,0.76,131.95
4873,4873,Rip It Up,0.532,0.962,11.0,0.0727,0.00154,0.0,0.109,0.671,110.38
4874,4874,Nightmare (Sinister Strings Mix),0.713,0.988,0.0,0.0338,0.0276,0.0255,0.102,0.0354,134.04
4875,4875,Cheek To Cheek,0.663,0.264,0.0,0.0914,0.706,0.0,0.1,0.657,122.482
4876,4876,Electric Feel,0.763,0.803,1.0,0.0351,0.0709,0.285,0.348,0.561,103.04
4877,4877,"Fool, Fool, Fool",0.436,0.654,0.0,0.0889,0.43,0.00427,0.335,0.749,121.269
4878,4878,Brown Eyed Girl,0.491,0.583,7.0,0.0376,0.185,0.0,0.406,0.908,150.566
4879,4879,At Last - Single Version,0.168,0.326,5.0,0.0324,0.721,0.0006,0.316,0.322,174.794
4880,4880,My House,0.688,0.702,7.0,0.0499,0.0215,0.0,0.128,0.74,94.006
4881,4881,It's A Sin To Tell A Lie,0.526,0.578,6.0,0.0306,0.431,0.0,0.269,0.61,123.841
4882,4882,The Best of My Love - 2013 Remaster,0.559,0.393,0.0,0.0237,0.717,0.0,0.0532,0.669,90.105
4883,4883,The Greatest (feat. Kendrick Lamar),0.668,0.725,1.0,0.266,0.0102,0.000479,0.0561,0.729,191.944
4884,4884,The Real Slim Shady,0.947,0.655,5.0,0.0609,0.0331,0.0,0.0433,0.787,104.485
4885,4885,Operaa House!,0.799,0.462,0.0,0.0727,0.00118,8.63e-05,0.239,0.595,117.966
4886,4886,Her Royal Majesty,0.458,0.825,9.0,0.0409,0.798,5.7e-05,0.339,0.629,91.614
4887,4887,Face The Face,0.524,0.899,0.0,0.0982,0.0418,0.0935,0.0476,0.406,204.649
4888,4888,Love$ick (feat. A$AP Rocky),0.672,0.764,3.0,0.142,0.141,0.00358,0.185,0.763,88.867
4889,4889,My Kind of Girl,0.591,0.515,6.0,0.0335,0.36,0.0,0.0723,0.562,113.994
4890,4890,Little Red Rooster - Mono,0.781,0.419,7.0,0.0423,0.0546,0.0469,0.0995,0.644,109.503
4891,4891,Jump In The Pool,0.419,0.924,9.0,0.116,0.00883,0.0229,0.313,0.362,139.977
4892,4892,To Love Somebody,0.423,0.384,9.0,0.0315,0.729,4.11e-06,0.27,0.521,90.43
4893,4893,Freefallin' (Radio Edit),0.528,0.93,8.0,0.0903,0.152,0.0,0.356,0.22,127.932
4894,4894,Start Again (feat. Logic),0.564,0.722,1.0,0.124,0.162,0.0,0.0931,0.276,99.083
4895,4895,Underwear Goes Inside The Pants,0.509,0.903,0.0,0.215,0.0304,0.0,0.126,0.499,83.912
4896,4896,Scar,0.653,0.803,0.0,0.0533,0.355,0.0,0.291,0.808,91.911
4897,4897,Be My Lover,0.658,0.963,1.0,0.0326,0.00283,2.38e-06,0.951,0.793,134.798
4898,4898,Faithfully,0.202,0.644,11.0,0.0324,0.0979,0.0,0.109,0.252,85.04
4899,4899,Loving You Is Killing Me,0.642,0.702,5.0,0.0294,0.0279,0.0,0.105,0.802,120.248
4900,4900,Apologize,0.657,0.588,8.0,0.0272,0.0252,0.0,0.087,0.105,118.022
4901,4901,I Believe In You,0.695,0.168,7.0,0.0397,0.89,0.0263,0.121,0.557,117.946
4902,4902,Hard Rock Café,0.653,0.754,0.0,0.039,0.11,0.000127,0.754,0.708,133.751
4903,4903,Shine Ya Light,0.48,0.835,4.0,0.042,0.017,0.0,0.372,0.565,145.546
4904,4904,Negative Things,0.723,0.474,9.0,0.0306,0.492,0.0,0.139,0.445,123.986
4905,4905,One of These Nights - 2013 Remaster,0.655,0.606,7.0,0.0285,0.0603,0.0789,0.0757,0.765,110.061
4906,4906,Magic,0.393,0.588,9.0,0.0613,0.345,0.0,0.134,0.728,203.145
4907,4907,Don't It Make You Want To Go Home - Remastered 2002,0.438,0.613,0.0,0.0321,0.328,0.00208,0.744,0.692,128.018
4908,4908,Over Drinking Over You,0.729,0.586,1.0,0.0262,0.246,0.0,0.11,0.581,105.929
4909,4909,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song - Re-Recorded In Stereo,0.659,0.397,4.0,0.0358,0.501,0.0,0.163,0.484,118.96
4910,4910,Frozen,0.527,0.707,0.0,0.0445,0.246,3.81e-06,0.115,0.426,119.887
4911,4911,What You Know,0.55,0.753,6.0,0.0407,0.000665,7.74e-06,0.0921,0.841,139.048
4912,4912,Take Me To The Clouds Above - LMC Vs. U2 / Radio Edit,0.668,0.905,6.0,0.038,0.00232,0.0331,0.141,0.667,128.658
4913,4913,34+35,0.822,0.577,5.0,0.0693,0.264,0.0,0.265,0.496,110.005
4914,4914,It's Raining Men,0.637,0.929,5.0,0.0447,0.063,0.00796,0.318,0.604,136.482
4915,4915,Over Under Sideways Down - The Mono Album,0.529,0.861,11.0,0.0784,0.292,0.225,0.314,0.387,96.52
4916,4916,Smile,0.541,0.812,4.0,0.0336,0.203,0.0,0.42,0.607,141.056
4917,4917,Thrift Shop (feat. Wanz),0.781,0.526,6.0,0.293,0.0619,0.0,0.0457,0.662,94.992
4918,4918,Reelin' In The Years,0.523,0.758,2.0,0.0403,0.133,0.0,0.0952,0.766,135.437
4919,4919,Mr. Natural,0.664,0.419,0.0,0.0286,0.0288,9.67e-05,0.331,0.555,100.47
4920,4920,To Die For,0.483,0.361,0.0,0.0738,0.832,4.66e-06,0.098,0.307,171.649
4921,4921,American Idiot,0.38,0.988,1.0,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113
4922,4922,Take My Breath - Single Version,0.748,0.74,8.0,0.0484,0.0107,2.18e-05,0.101,0.518,121.004
4923,4923,Sealed With A Kiss - Single Version,0.448,0.52,5.0,0.028,0.698,0.0,0.186,0.537,90.277
4924,4924,Afraid To Feel,0.578,0.912,1.0,0.114,0.0166,0.00362,0.273,0.68,127.87
4925,4925,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,0.826,0.668,3.0,0.0571,0.223,6.92e-05,0.167,0.534,118.99
4926,4926,9 to 5,0.557,0.615,6.0,0.0418,0.5,0.0,0.487,0.82,104.475
4927,4927,Every Woman In The World,0.465,0.408,9.0,0.0334,0.318,0.0,0.255,0.371,78.965
4928,4928,Steer,0.566,0.672,4.0,0.0305,0.0913,0.0,0.246,0.299,120.001
4929,4929,Shake It Off,0.647,0.785,7.0,0.165,0.0561,0.0,0.148,0.943,160.015
4930,4930,This Kiss,0.48,0.832,11.0,0.0426,0.137,0.0,0.354,0.648,186.875
4931,4931,For What It's Worth,0.489,0.835,0.0,0.0332,0.00746,0.0,0.146,0.444,145.885
4932,4932,Waiting Game,0.393,0.307,9.0,0.037,0.879,0.0,0.108,0.275,163.665
4933,4933,Love Someone,0.582,0.347,7.0,0.0305,0.317,0.00678,0.111,0.0797,97.957
4934,4934,Snail,0.835,0.688,7.0,0.0488,0.0552,0.0046,0.0716,0.678,124.038
4935,4935,Love Is,0.654,0.924,2.0,0.0969,0.00309,0.00231,0.316,0.506,101.154
