song_id,track_uri,track_name,artist,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels,agglo_labels,gaussian_labels
151,spotify:track:6EbduYTr62sSzvl36wWiFM,BLOW (with Chris Stapleton & Bruno Mars),"Ed Sheeran, Chris Stapleton, Bruno Mars",0.631,0.796,0.0401,0.000245,0.0115,0.38,0.596,92.469,0,8,7
152,spotify:track:5MTqczrMNkxZbFghiopgHL,Wonderful,"Ja Rule, R. Kelly, Ashanti",0.663,0.777,0.109,0.277,0.0,0.0466,0.758,92.681,8,6,6
153,spotify:track:4BleCosIwhk39RY0YuZ7q5,Up/Down,Jessica Mauboy,0.69,0.883,0.322,0.0103,0.0,0.344,0.642,123.123,0,1,6
154,spotify:track:6N7gPTru90HYLRUIVDQ185,More Than This,Roxy Music,0.653,0.666,0.0249,0.0508,0.0466,0.139,0.765,128.505,8,0,4
155,spotify:track:2ezqQeBiC72gwMJoO4w1hA,Every Time I Close My Eyes (with Kenny G),"Babyface, Kenny G",0.654,0.417,0.025,0.0624,0.0,0.0963,0.279,143.676,9,2,9
156,spotify:track:6m3Lr9MgnLrWTKM33UppRA,"Uptown Festival - 7"" Version",Shalamar,0.768,0.815,0.0355,0.175,0.0,0.065,0.907,125.393,7,6,1
157,spotify:track:5RC9olve1FVs1bnIneatm8,Free,Ultra Naté,0.757,0.905,0.0338,0.00254,0.0012,0.0357,0.621,125.002,0,6,8
158,spotify:track:3xjLAPMsYy32W9oFHsSsGl,Have You Ever Really Loved A Woman?,Bryan Adams,0.569,0.472,0.0313,0.536,1.44e-05,0.1,0.346,145.513,3,2,9
159,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,Problem,"Ariana Grande, Iggy Azalea",0.66,0.805,0.153,0.0192,8.83e-06,0.159,0.625,103.008,0,8,6
160,spotify:track:3iuDPdkt1l3L4MH1kPIuGc,No More Lonely Nights (Ballad),Paul McCartney,0.32,0.426,0.0644,0.0044,0.000319,0.64,0.429,175.895,6,7,3
161,spotify:track:1UREw2MCfU0xwBzCAjxlUD,Scars,Papa Roach,0.384,0.921,0.055,0.0948,0.0,0.168,0.471,89.922,5,3,6
162,spotify:track:0ildbAb2xouV6u4fsix9r3,One Track Mind,Bobby Lewis,0.571,0.636,0.0305,0.0222,0.0,0.0748,0.96,145.241,7,6,1
163,spotify:track:3EkEomllpfXPPIGVFvZcEq,Cheap Wine - 2011 Remastered,Cold Chisel,0.681,0.889,0.0374,0.164,0.0,0.207,0.833,123.661,7,6,3
164,spotify:track:2eHj0klWkwRQuIrNlPpCPa,I'm Every Woman,Whitney Houston,0.665,0.847,0.0535,0.0178,0.00288,0.126,0.4,119.555,0,3,8
165,spotify:track:2UaJdr9yD2S0bi9cDhIiEP,"Because I Got High - From ""Jay And Silent Bob Strike Back"" Soundtrack",Afroman,0.799,0.314,0.512,0.164,0.0,0.158,0.842,166.064,8,1,6
166,spotify:track:2UTxbNsUMfXGetZH7CUzoc,Love is a Beautiful Song,Dave Mills,0.405,0.517,0.0274,0.68,0.0,0.0918,0.325,102.678,1,5,9
167,spotify:track:4DNKFfL7Q1JTOHzmADofwL,You Belong To Me - JX Mix,JX,0.724,0.804,0.0502,0.0559,0.0895,0.214,0.437,141.86,0,3,2
168,spotify:track:5TM2eqdzfWPHklI7YnBmsD,Blister in the Sun - 2002 Remastered Version,Violent Femmes,0.701,0.261,0.0938,0.219,0.0,0.0821,0.89,97.042,8,0,6
169,spotify:track:0g8Dq6OpSmWengqtLrVr77,The Reaper,"The Chainsmokers, Amy Shark",0.633,0.564,0.0701,0.135,0.0,0.201,0.648,164.008,8,1,6
170,spotify:track:0kAqXgYBiJp5euIc4H1Aa4,Follow The Sun,Evermore,0.507,0.833,0.035,0.0351,0.0,0.259,0.649,95.978,0,8,8
171,spotify:track:2e0nVBn2Qj5DPvcLFGfH5W,Ain't No Love (Ain't No Use) [feat. Melanie Williams],"Sub Sub, Melanie Williams",0.802,0.962,0.0415,0.00363,0.0794,0.312,0.966,127.035,7,6,2
172,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train (2022 Remaster),Soul Asylum,0.613,0.72,0.0425,0.0132,0.0,0.104,0.561,117.341,0,0,8
173,spotify:track:0FcWutmFaffgmSchemHj4h,All I Want,Sarah Blasko,0.604,0.622,0.0469,0.0943,0.00577,0.204,0.424,126.238,0,1,7
174,spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),Ed Sheeran,0.617,0.439,0.0269,0.424,0.0,0.127,0.242,139.979,3,2,9
175,spotify:track:7pf4fveVxB7uQQhP9sYOSO,Greatest Hits Megamix - Jewels & Stone Remix,"Five, Queen, Steve Mac, Stargate, Cutfather & Joe",0.497,0.883,0.0689,0.0365,0.0,0.927,0.61,101.994,6,7,3
176,spotify:track:6aJ90LBl96bly9zuEH1U2X,This Is How We Do It,Montell Jordan,0.791,0.702,0.0623,0.0174,0.0,0.423,0.789,103.646,7,6,8
177,spotify:track:3cq6mwsjgygbwRIi9wVPGv,Mr. Bojangles - Remastered 2001,Nitty Gritty Dirt Band,0.444,0.757,0.0541,0.699,0.0,0.329,0.554,154.26,2,9,3
178,spotify:track:66ujRcQB3xjilVohGyvTKM,San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie,0.569,0.428,0.0292,0.457,5.08e-06,0.105,0.617,113.168,3,2,9
179,spotify:track:43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,Taylor Swift,0.664,0.316,0.519,0.298,2.03e-06,0.0812,0.541,92.875,3,1,6
180,spotify:track:5UJshy5HDHdNEVqlJwzsQB,Versace on the Floor (Bruno Mars vs. David Guetta),"Bruno Mars, David Guetta",0.747,0.701,0.0429,0.108,0.0,0.0712,0.589,100.012,0,0,1
181,spotify:track:1dNpILhORN3txo1mPIAMpc,Breakout,Swing Out Sister,0.704,0.557,0.0316,0.175,0.00231,0.0631,0.777,113.194,8,0,1
182,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,Firestone,"Kygo, Conrad Sewell",0.704,0.634,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,3,0,9
183,spotify:track:0EiV5cF6FoOiwLHWbVMrqd,Til Death - Denzal Park Radio Edit,Wynter Gordon,0.696,0.699,0.0468,0.0374,0.00108,0.0485,0.967,127.988,7,6,1
184,spotify:track:5Y8sslyf4YIBYxYUYmY52K,The Time Warp,"Richard O'Brien, Patricia Quinn, Nell Campbell",0.368,0.858,0.246,0.093,0.00267,0.0986,0.542,175.7,5,1,6
185,spotify:track:4LD5dhQ3kqpqe14sGPDtBC,Scream,"Michael Jackson, Janet Jackson",0.805,0.942,0.0905,0.0745,1.46e-05,0.415,0.608,106.525,6,8,3
186,spotify:track:0zmvQOn3dP2LLOENxz9XC3,AFTERGLOW,Taxiride,0.35,0.775,0.0417,0.00121,6.85e-05,0.198,0.467,148.982,5,3,8
187,spotify:track:5pDM1xfBg3IL1yMvroLW88,I Dig Rock and Roll Music - 2004 Remaster,"Peter\, Paul and Mary",0.692,0.413,0.0422,0.118,0.0,0.305,0.744,121.77,8,0,3
188,spotify:track:1CetnEx843dN0s9fT0CMhc,Makes Me Wonder,Maroon 5,0.803,0.851,0.0357,0.00485,0.000358,0.0577,0.881,113.996,7,6,1
189,spotify:track:26gceVsA1ybT8qsX3aYLEn,Thunder,Imagine Dragons,0.605,0.813,0.0448,0.00702,0.114,0.145,0.238,167.997,9,1,2
190,spotify:track:6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,0.672,0.593,0.0304,0.0223,0.0,0.214,0.438,98.02,0,1,8
191,spotify:track:1DSJNBNhGZCigg9ll5VeZv,(You Drive Me) Crazy,Britney Spears,0.748,0.939,0.0341,0.0534,0.0,0.32,0.96,104.001,7,6,3
192,spotify:track:2rtSjGAgCkHL5mKboZMVgD,Free Loop,Daniel Powter,0.6,0.657,0.0336,0.503,0.00013,0.0816,0.678,75.331,2,0,9
193,spotify:track:4rRRVHoBP8v42QdOivhhfj,Two Strong Hearts,John Farnham,0.61,0.78,0.0316,0.0212,0.0,0.309,0.841,109.856,7,6,8
194,spotify:track:5ULebABr6yD27jgCaBm1Lp,Levels,Nick Jonas,0.429,0.671,0.446,0.0497,0.0,0.265,0.684,198.709,5,1,6
195,spotify:track:6nNvZwiPx3AOf8MyAke9b4,When You Believe - from The Prince of Egypt,"Whitney Houston, Mariah Carey",0.43,0.428,0.031,0.528,0.0,0.12,0.155,125.218,3,2,9
196,spotify:track:77tfHVcjhVnMI9oyL63tWW,Never Be The Same Again - Single Mix,"Melanie C, Lisa ""Left Eye"" Lopes",0.739,0.709,0.068,0.00356,0.0,0.0848,0.558,81.001,0,0,8
197,spotify:track:4CTX9iU2a0Q9vM2T4YMUQL,Stole,Kelly Rowland,0.649,0.718,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,0,3,8
198,spotify:track:7eD2qAkE1EAs9poZhpVD6o,Before the Worst,The Script,0.586,0.928,0.0463,0.141,0.0,0.655,0.4,115.006,6,7,3
199,spotify:track:3SWIQx1j5erTiT9IXcaRNH,"That Sunday, That Summer",Nat King Cole,0.249,0.46,0.0406,0.755,0.0,0.395,0.462,82.495,1,5,3
200,spotify:track:6xPjMFdFPl5HYDyXWV8iFa,Burn Your Name,Powderfinger,0.423,0.92,0.039,0.000675,5.99e-06,0.187,0.26,126.51,9,3,8
201,spotify:track:1N4SvoVXzF4NAHZMiob3jA,Welcome To My World,Mýa,0.374,0.772,0.271,0.104,0.0,0.111,0.637,159.149,5,1,6
202,spotify:track:6lvsJDZ7336YmpBzcNGhbe,fOoL fOr YoU,ZAYN,0.52,0.513,0.0256,0.281,0.0,0.0976,0.17,77.903,3,2,9
203,spotify:track:4l0Yeb1SCLPuRXaKjORFhN,Lady Godiva - Mono; 2003 Remaster,Peter And Gordon,0.607,0.488,0.0311,0.42,0.0,0.0609,0.838,124.601,2,0,9
204,spotify:track:4vS8VaBwJJV5Ry7UFIQuoo,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",0.723,0.809,0.0625,0.00346,0.00123,0.565,0.274,98.007,6,7,3
205,spotify:track:2zjDv3FWXNdGEmXmIYf1yV,You Found Me,The Fray,0.366,0.791,0.0423,0.018,0.0,0.153,0.398,76.057,9,3,8
206,spotify:track:0dMd4rilfd6gPbXaLpNYhu,Higher Ground,Stevie Wonder,0.716,0.85,0.0426,0.0631,0.00133,0.189,0.821,125.474,7,6,7
207,spotify:track:5CNtRWCtAfWivjpjr8QdR2,I Wanna Be the Only One (feat. Bebe Winans),"Eternal, Bebe Winans",0.627,0.768,0.0625,0.468,0.0,0.126,0.802,100.071,2,0,3
208,spotify:track:3CAWvns1fmJrNMPk4prasj,Rev It Up,Jerry Harrison,0.723,0.722,0.0428,0.0184,0.0106,0.0665,0.917,95.262,7,6,7
209,spotify:track:1uXopyJyRjXsjFtlAXhMd4,Doggin' Around,Jackie Wilson,0.568,0.367,0.0256,0.801,1.67e-05,0.059,0.383,94.096,1,5,9
210,spotify:track:2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,0.762,0.7,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,0,0,8
211,spotify:track:0kgPOfU1Day0WXILm9Q9ZT,It's Now or Never,Elvis Presley,0.631,0.426,0.0356,0.521,0.000258,0.512,0.781,126.156,2,9,3
212,spotify:track:6aPcXmueH5e3qtbrwr1ezZ,Boys & Girls,"Martin Solveig, Dragonette",0.789,0.625,0.041,0.00555,9.68e-06,0.069,0.902,131.005,8,6,1
213,spotify:track:0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,0.707,0.681,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,0,0,1
214,spotify:track:0t5gvCYBnURaGA4YWzEgQ5,Take Me,RÜFÜS DU SOL,0.719,0.78,0.0465,0.167,0.044,0.104,0.461,124.04,0,0,4
215,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,0.613,0.622,0.0334,0.00882,0.0,0.37,0.484,80.003,0,3,8
216,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,0.737,0.846,0.22,0.00614,0.0,0.0486,0.546,87.981,0,1,6
217,spotify:track:4Od9dAVmQf70b7TE4hNWJU,Hurricane - Radio Edit,"Dzeko & Torres, Sarah McLeod",0.452,0.876,0.0518,0.0501,1.58e-05,0.309,0.275,125.994,9,3,7
218,spotify:track:5wjmqUGN7vrAqFqDWrywlZ,Midnight Memories,One Direction,0.432,0.868,0.0882,0.00725,0.0,0.233,0.567,156.128,5,3,8
219,spotify:track:7jpbe27ryBnqLSIoGZ2CZC,Mama,B.J. Thomas,0.524,0.417,0.0276,0.568,0.0389,0.15,0.549,95.116,3,5,4
220,spotify:track:61YVePe2eUsWMY3YS0iqCT,When Something Is Wrong With My Baby,Jimmy Barnes,0.409,0.58,0.0369,0.0174,1.02e-05,0.0415,0.439,100.938,9,2,9
221,spotify:track:3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,0.598,0.427,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,9,2,9
222,spotify:track:5OMwQFBcte0aWFJFqrr5oj,TiK ToK,Kesha,0.755,0.832,0.116,0.0746,1.27e-06,0.291,0.735,120.032,7,6,6
223,spotify:track:2nI6aT3cnPFoXQ1L705wcY,Some Type of Love,Charlie Puth,0.706,0.589,0.08,0.353,0.0,0.105,0.399,90.491,3,1,3
224,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,0.552,0.608,0.0345,0.352,0.0,0.0533,0.637,112.367,3,0,9
225,spotify:track:0l6Al2fd5aFnQgXITq4WGc,Mona,Craig McLachlan;Check 1-2,0.697,0.816,0.0316,0.00124,0.00117,0.252,0.751,102.981,7,6,8
226,spotify:track:4DhbiXEuV7JxSR0wuqetTa,Free Ride,The Edgar Winter Group,0.674,0.686,0.0597,0.29,0.00322,0.189,0.814,124.204,8,0,3
227,spotify:track:753mHSQFnp1jpiYuqU3byN,Stay with Me,Jasmine Thompson,0.404,0.185,0.0512,0.891,0.0,0.103,0.147,75.342,1,5,3
228,spotify:track:6wGFeQNzc0OnEFE4HqOzeH,Already Gone,Powderfinger,0.329,0.356,0.0309,0.03,2.68e-06,0.135,0.531,161.436,9,3,9
229,spotify:track:2XCI7vQB1pnGR3nuPtoejf,Twist And Shout,"Chaka Demus & Pliers, Jack Radics, The Taxi Gang",0.802,0.82,0.0334,0.224,0.0,0.298,0.977,128.954,7,6,3
230,spotify:track:2Ap8HfVsL7gDHFBvhQAYAb,Flashing Lights,Havana Brown,0.706,0.92,0.0451,0.0105,3.85e-06,0.171,0.786,119.972,7,6,8
231,spotify:track:4UE8T2GKceEaNhn5ORTkyo,Caught in the Middle,A1,0.519,0.874,0.034,0.0524,0.0,0.243,0.572,96.072,0,3,3
232,spotify:track:5O6mz4qn6q7MSKubAzRnDW,Folsom Prison Blues,Johnny Cash,0.594,0.676,0.0528,0.0267,0.00541,0.905,0.898,110.71,6,7,5
233,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,"Elton John, Kiki Dee",0.729,0.844,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,7,6,1
234,spotify:track:07ABETRdek3ACMpRPvQuaT,Always on My Mind,Pet Shop Boys,0.533,0.783,0.0366,0.0116,0.0565,0.186,0.726,124.874,7,8,2
235,spotify:track:1yKDl9K9lrbIFSpPBzEQtb,Shake Your Bon-Bon,Ricky Martin,0.638,0.937,0.0444,0.0942,0.0,0.327,0.762,100.03,7,6,3
236,spotify:track:2MGZFL6kqsXxXojlm64BUn,True Blue,John Williamson,0.534,0.269,0.0359,0.715,3.24e-06,0.11,0.499,108.886,1,5,9
237,spotify:track:425fFEDIaVQ0P9H7gDt7ju,Onionskin,Boom Crash Opera,0.516,0.922,0.0704,0.0213,1.3e-05,0.158,0.456,99.086,0,3,8
238,spotify:track:3tm6LVXZJg0lG4hQm5ytrT,Brand New Key,Melanie,0.667,0.412,0.0353,0.817,0.0,0.107,0.82,83.816,2,9,9
239,spotify:track:1Sj8oInlMBZjy2lS9mwmEK,The Clapping Song,The Belle Stars,0.866,0.762,0.207,0.0712,0.000116,0.148,0.662,88.972,0,1,6
240,spotify:track:7sSqDlt9r1chzQEv6FPWKt,Ready for the Weekend,Calvin Harris,0.818,0.713,0.0375,0.126,3.2e-05,0.0382,0.937,137.969,8,6,1
241,spotify:track:7woW97CfcWaKtuC6W5BP2K,Heal the World,Michael Jackson,0.545,0.485,0.0485,0.537,1.8e-06,0.104,0.101,80.948,3,2,3
242,spotify:track:5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,Dean Lewis,0.4,0.641,0.0674,0.214,0.0,0.0656,0.393,81.552,3,2,3
243,spotify:track:2PkeVPcL32LA96cK5ySC3c,Yeah!,"Usher, Lil Jon, Ludacris",0.895,0.795,0.0977,0.0219,0.0,0.0403,0.574,105.004,0,6,8
244,spotify:track:7clUVcSOtkNWa58Gw5RfD4,Speed of Sound,Coldplay,0.514,0.898,0.0577,0.00488,0.0345,0.0746,0.353,123.067,9,3,2
245,spotify:track:25ay7ksy4YOD3FNOah0yoE,Welcome To New York,Taylor Swift,0.789,0.634,0.0323,0.0348,1.64e-06,0.302,0.658,116.992,8,6,8
246,spotify:track:1DWmir4zA2RO1HkAeD2vrD,We Built This City,Starship,0.649,0.82,0.0353,0.0471,0.0,0.0816,0.702,144.226,7,6,1
247,spotify:track:51yf8ZP47RywP4fZXHfnM9,If You're Too Shy (Let Me Know) [Edit],The 1975,0.653,0.806,0.0311,0.00398,0.00455,0.0927,0.386,125.641,0,3,7
249,spotify:track:6WzLKctOOeLdAFn1FjZ7f6,2 Hearts,Kylie Minogue,0.667,0.621,0.035,9.31e-05,4.33e-05,0.0572,0.492,111.996,0,1,1
250,spotify:track:2cqVnbTiYgdun186IbDRwm,My Eyes Adored You,Frankie Valli,0.446,0.489,0.033,0.272,0.0,0.16,0.396,137.829,3,2,9
251,spotify:track:0XSqEI5S1PGOiDWkr2mGbl,Child's Play,Sherbet,0.608,0.751,0.0408,0.0779,0.00143,0.321,0.59,124.028,0,8,3
252,spotify:track:0LUWi58l0cfc9Gm2A8Wegw,In My Little Corner Of The World,Anita Bryant,0.483,0.321,0.0281,0.845,1.58e-05,0.348,0.404,107.728,1,5,3
253,spotify:track:3JdToGxgvH9SnO1a605Ztr,"Up, Up and Away",The 5th Dimension,0.393,0.362,0.0305,0.599,0.0,0.333,0.515,107.743,1,5,3
254,spotify:track:4YBIuDWPsVy9pXLCUBORZN,The Living Years,Mike + The Mechanics,0.527,0.429,0.0321,0.655,0.0,0.0865,0.277,97.893,1,2,9
255,spotify:track:6yZv0Nl6BXABbXoPVpfF5y,SOS,ABBA,0.415,0.713,0.0278,0.251,0.00197,0.289,0.579,125.056,5,0,3
256,spotify:track:2vG1yrWSMiL6egg6w4e9ma,Free Your Mind,En Vogue,0.765,0.831,0.0565,0.0894,0.0,0.393,0.809,100.026,7,6,3
257,spotify:track:1zSsGyYIwmuNyocvrHdt9r,Talk Like That,The Presets,0.573,0.941,0.0315,0.0013,4.06e-05,0.18,0.864,135.017,7,8,8
258,spotify:track:1gaebx506AU20bCJKEQUy9,I Won't Back Down,Tom Petty and the Heartbreakers,0.767,0.756,0.0287,0.0643,7.88e-06,0.256,0.934,113.906,7,6,7
259,spotify:track:2a6hvSpFXeA36da1L5RzKZ,Monsters (feat. Demi Lovato and blackbear),"All Time Low, Demi Lovato, blackbear",0.502,0.765,0.0476,0.0138,0.0,0.515,0.805,162.097,6,8,8
260,spotify:track:4UuHWIkAWnN176A2rx7YFB,1985,Bowling For Soup,0.607,0.878,0.0665,0.000246,0.0,0.337,0.853,119.955,7,6,8
261,spotify:track:01TuObJVd7owWchVRuQbQw,#thatPOWER,"will.i.am, Justin Bieber",0.797,0.608,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,0,1,1
262,spotify:track:0lxt6J01WBpovNFVF87Yqa,Friday I'm In Love,The Cure,0.553,0.946,0.0383,0.00106,0.000655,0.368,0.458,135.977,5,8,8
263,spotify:track:7MaM6dxpFuC9QgWmTSJPik,Everybody On The Floor (Pump It) - Radio Edit,Tokyo Ghetto Pussy,0.745,0.72,0.048,0.0877,0.874,0.117,0.919,144.982,4,4,0
264,spotify:track:0gssZyDIxrn2CsokEML0xq,The Old Lamplighter,The Browns,0.604,0.105,0.0357,0.977,0.0,0.0993,0.553,92.238,1,5,9
265,spotify:track:64XSAtXpCJUmadm3fkpH4z,Back 2 Good,Matchbox Twenty,0.559,0.504,0.0246,0.106,0.0,0.13,0.479,89.051,0,1,1
266,spotify:track:3dovg4Mfj5EksLrMPrIzSj,Black Box,Stan Walker,0.689,0.811,0.0264,0.00288,0.0,0.207,0.47,123.008,0,3,8
267,spotify:track:03zB9duFz1JqLxAIYvGdac,I'm In You,Peter Frampton,0.33,0.494,0.0278,0.147,4.94e-06,0.137,0.143,98.478,9,2,9
268,spotify:track:2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,0.652,0.557,0.0318,0.74,0.0,0.124,0.483,150.073,2,5,9
269,spotify:track:7t3q4ghl6rphMXn0oOJhUr,Someday (feat. Meghan Trainor),"Michael Bublé, Meghan Trainor",0.671,0.539,0.0392,0.18,0.0,0.0748,0.934,94.98,8,0,1
270,spotify:track:7iL8UcftjwLe6eosb3pgUH,Send in the Clowns,Judy Collins,0.223,0.0497,0.0351,0.967,0.000258,0.222,0.1,86.659,1,5,9
271,spotify:track:1wKNJ357jNrlMYXOz2eC6g,In Love By Now,Jamie Foxx,0.645,0.379,0.0295,0.81,1.76e-06,0.124,0.278,130.836,1,5,9
272,spotify:track:6pDI3J5Cyt5cCauyWYYuS6,Incredible,Timomatic,0.666,0.919,0.0293,0.00164,0.00042,0.106,0.528,115.051,0,8,1
273,spotify:track:0539s6zxmpDLiwI9sIHdbU,Our Song - Luca Schreiner Remix,"Anne-Marie, Niall Horan, Luca Schreiner",0.43,0.685,0.0853,0.1,0.0,0.119,0.308,84.838,9,3,6
274,spotify:track:1eaMxcG8yP0CdIAU0ZFBn6,Geronimo,The Shadows,0.5,0.593,0.0307,0.689,0.0368,0.06,0.475,138.245,1,2,4
275,spotify:track:735rjks7kQgWCjTQlIHMuH,Head over Feet - 2015 Remaster,Alanis Morissette,0.482,0.808,0.065,0.0562,0.0,0.202,0.438,79.599,0,3,3
276,spotify:track:47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,0.635,0.841,0.0422,0.0134,0.0,0.0622,0.424,109.021,0,3,8
277,spotify:track:1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,0.707,0.924,0.031,0.000972,0.00703,0.204,0.919,127.937,7,6,7
278,spotify:track:7KtgJpP3d6UIrTWKc1rnLC,It Ain't Necessarily So - 2015 Remaster,Normie Rowe & The Playboys,0.52,0.448,0.0316,0.21,0.0,0.0719,0.663,113.472,8,0,9
279,spotify:track:2tZtzQUgPsHIYbNesKUHb6,It's Four in the Morning,Faron Young,0.462,0.277,0.0315,0.749,7.56e-06,0.409,0.388,131.001,1,5,3
280,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & the Blackhearts,0.535,0.716,0.0431,0.326,0.0,0.659,0.901,94.379,6,9,3
281,spotify:track:6PlA5mYzcTz4tEsBCkJpGm,You're So Strong,Mental As Anything,0.633,0.748,0.0664,0.172,0.0,0.38,0.497,142.575,0,0,3
282,spotify:track:45wUMTmDCuH8VOqG7rDmrH,I'll Be There For You,Bon Jovi,0.429,0.793,0.0353,0.0693,0.0,0.108,0.24,72.985,9,3,1
283,spotify:track:6GedILEPvGzD4j6Dms8LCl,Something's Got A Hold On Me,Jessica Mauboy,0.594,0.878,0.0399,0.064,5.18e-05,0.184,0.774,127.945,7,6,9
284,spotify:track:0Ua0c5HvprnpCVPfXZXZvv,Listen to Your Heart (feat. Edmée) - Furious F. Radio Edit,"DHT, Edmee, Furious F.",0.564,0.983,0.0421,0.013,0.00661,0.344,0.418,144.985,5,8,7
285,spotify:track:2wtqBurDM5kxuH6WhxwIJr,Man Overboard,Do Re Mi,0.581,0.514,0.0652,0.31,0.00701,0.376,0.69,89.026,8,0,5
286,spotify:track:0p0FOf4FocnvE8hVJMFBvw,Caught In The Crowd,Kate Miller-Heidke,0.611,0.638,0.0409,0.431,0.0,0.104,0.424,169.92,3,0,9
287,spotify:track:7L2eFj0KFJDmHTPMUL4ZxR,"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler,0.612,0.675,0.0398,0.0234,1e-05,0.0471,0.883,150.058,7,6,8
288,spotify:track:57460SJgSpCXaRJ9YIYHxy,Going Up The Country,Canned Heat,0.653,0.239,0.0453,0.806,0.0146,0.132,0.765,80.392,2,5,4
289,spotify:track:3XyMPyuWwHcGMvXeJY6Qt0,Girl On Fire (feat. Nicki Minaj) - Inferno Version,"Alicia Keys, Nicki Minaj",0.591,0.808,0.288,0.0869,0.00396,0.147,0.337,92.864,0,1,6
290,spotify:track:0Z2CgMqTyPxSMJVcZZ2rGX,Always,Bon Jovi,0.377,0.658,0.0318,0.117,0.0,0.0677,0.307,143.713,9,3,9
291,spotify:track:4rsW3WCZBGwhHfJWuHRwyT,Home,Phillip Phillips,0.606,0.826,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,9,3,1
292,spotify:track:5RWcE4Poc4Un93zzhwKvrK,Unchained Melody,The Righteous Brothers,0.376,0.199,0.0288,0.535,0.0,0.598,0.247,98.97,1,5,3
293,spotify:track:2X9HHYtslWjm1rnh1Vy91g,Alive,Natalie Bassingthwaighte,0.506,0.849,0.0431,0.00676,5.65e-06,0.329,0.319,129.935,9,3,8
294,spotify:track:5Huuwj6mEuAtyrH5bg6mqM,Tired of Toein' the Line,Rocky Burnette,0.647,0.694,0.0284,0.0364,0.0,0.0776,0.694,121.975,8,0,1
295,spotify:track:37ChXB1nAYEFkzhNhgLt39,When Tomorrow Comes - Remastered Version,"Eurythmics, Annie Lennox, Dave Stewart",0.421,0.98,0.0887,0.0727,0.0,0.459,0.509,139.36,5,3,6
296,spotify:track:40dJCw4xU6Bd5ie9rfagNo,Everybody Wants To Rule The World,Tears For Fears,0.637,0.811,0.0583,0.363,0.00451,0.107,0.552,112.053,0,0,4
297,spotify:track:2pM15qcmuGUPslSRsvvm7v,I’ll Make Love To You,Boyz II Men,0.463,0.621,0.0291,0.189,0.0,0.086,0.218,140.647,9,2,9
298,spotify:track:5qq1jQGxAtM1CxAh3FxL6u,Oh L'Amour - 2011 Remaster,Erasure,0.646,0.82,0.0286,0.102,0.00183,0.037,0.712,122.43,7,6,1
299,spotify:track:76Je5Wklky23mVoxiRszcN,Walk,Foo Fighters,0.234,0.865,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,9,3,8
300,spotify:track:0ELgmt7slRKsOFfkb2lSoe,Dirty Talk,Wynter Gordon,0.679,0.808,0.0333,0.0305,0.00125,0.105,0.88,130.018,7,6,1
301,spotify:track:6T27IN7Ai94BeDv6PPCmoC,Turn Me On (feat. Nicki Minaj),"David Guetta, Nicki Minaj",0.704,0.793,0.0591,0.0488,0.0,0.575,0.412,127.96,6,8,3
302,spotify:track:6sZo5nJIsFWXefRCCexpx0,Never Gonna Not Dance Again,P!nk,0.668,0.802,0.0917,0.0273,0.0,0.163,0.769,113.796,7,6,8
